Community,Node ID,Features
Community 1,115517258510977043443,"['gender:1', 'job_title:a', 'job_title:also', 'job_title:and', 'job_title:as', 'job_title:designer.', 'job_title:doing', 'job_title:full', 'job_title:graphic', 'job_title:i', ""job_title:i'm"", 'job_title:landscape', 'job_title:photography', 'job_title:photography.', 'job_title:portraiture', 'job_title:work', 'last_name:ryan', 'place:Boulder,', 'place:Eagle', 'place:Greeley,', 'university:University']"
Community 1,106567570642614609073,"['gender:1', 'job_title:currently', 'job_title:i', 'job_title:in', 'job_title:life', 'job_title:photography', 'job_title:street', 'job_title:the', 'job_title:travel', 'job_title:work', 'job_title:|']"
Community 1,106100228333803048110,"['gender:1', 'last_name:joseph']"
Community 1,105182772231313806587,"['gender:1', 'job_title:and', 'job_title:blogger', 'job_title:cinematographer,', 'job_title:director', 'job_title:filmmaker,', 'job_title:part', 'job_title:time', 'last_name:philip']"
Community 1,107497619856021303759,['gender:1']
Community 1,101059049290567215584,"['gender:1', 'job_title:by', 'job_title:day', 'job_title:executive', 'job_title:media', 'job_title:night,', 'job_title:photographer', 'job_title:street', 'place:Oslo']"
Community 1,106128938757046456047,"['gender:1', 'job_title:a', 'job_title:about', 'job_title:all', 'job_title:and', 'job_title:but', 'job_title:by', 'job_title:create', 'job_title:do', 'job_title:i', 'job_title:it.', 'job_title:make', 'job_title:my', 'job_title:of', 'job_title:own', 'job_title:pictures', 'job_title:pixel', 'job_title:share', 'job_title:take', 'job_title:then', 'job_title:things', 'job_title:world', 'last_name:chris']"
Community 1,105875140491203787369,"['gender:1', 'job_title:and', 'job_title:biologist', 'job_title:photographer', 'last_name:michael', 'place:Denver,', 'place:Fort', 'place:Greeley,', 'place:Olympia,', 'place:Portland,', 'university:Colorado']"
Community 1,101059416020608978287,"['gender:1', 'job_title:photographer', 'last_name:chris', 'place:Brooklyn']"
Community 1,104957819454738884673,['gender:1']
Community 1,113209788861124695757,"['gender:2', 'job_title:and', 'job_title:designer', 'job_title:graphic', 'job_title:photographer']"
Community 1,114972221948028006870,"['gender:1', 'job_title:-', 'job_title:a', 'job_title:always', 'job_title:an', 'job_title:at', 'job_title:even', 'job_title:have', 'job_title:i', 'job_title:important', 'job_title:in', 'job_title:like', 'job_title:my', 'job_title:of', 'job_title:other', 'job_title:part', 'job_title:photo', 'job_title:photographer', 'job_title:photography', 'job_title:photography.', 'job_title:schools', 'job_title:since', 'job_title:the', 'job_title:then,', 'job_title:was', 'job_title:web', 'job_title:with', 'job_title:years', 'place:New', 'place:San']"
Community 1,103762604622232918121,"['gender:2', 'last_name:paula']"
Community 1,116011252490222413570,"['gender:1', 'job_title:a', 'job_title:and', 'job_title:photographer', 'job_title:physical', 'job_title:therapist', 'last_name:james']"
Community 1,107818533325248573164,['gender:1']
Community 1,116204437472476177397,"['gender:1', 'job_title:cinematographer,', 'job_title:director,', 'job_title:editor', 'job_title:film', 'last_name:brad', 'place:Louisville,']"
Community 1,108348790329129161183,"['gender:1', 'institution:Flom', 'job_title:/', 'job_title:geek', 'last_name:john', 'place:Hibbing,']"
Community 1,107454743276855372767,"['gender:1', 'job_title:photographer', 'last_name:matt', 'place:Orange']"
Community 1,109876879476302416523,"['gender:1', 'job_title:film', 'job_title:maker.', 'job_title:photographer,', 'place:Hyderabad', 'place:Mumbai']"
Community 1,104016949609489688294,"['gender:1', 'last_name:non-ascii_925']"
Community 1,109410701460407703403,"['gender:1', 'last_name:patrick']"
Community 1,109222833364394410413,['gender:2']
Community 1,102855077067539438780,"['gender:1', 'job_title:photographer', 'job_title:wedding', 'last_name:stephen']"
Community 1,113944846007907559686,"['gender:1', 'last_name:mark', 'place:Amherst,', 'place:Baton', 'university:University', 'university:University']"
Community 1,116214152295449083654,"['gender:1', 'last_name:ron', 'place:Abu', 'place:Daytona', 'place:Las', 'place:Phoenix', 'place:San']"
Community 1,104316443417435189825,"['gender:1', 'job_title:a', 'job_title:and', 'job_title:game', 'job_title:gamer,', 'job_title:i', 'job_title:music', 'job_title:own', 'job_title:photographer.', 'job_title:small', 'job_title:wannabe', 'place:Biella']"
Community 1,101241183982769454084,"['gender:1', 'job_title:&', 'job_title:/', 'job_title:animator', 'job_title:artist', 'job_title:musician', 'job_title:photographer', 'job_title:technology', 'job_title:the', 'job_title:thinker', 'job_title:web', 'job_title:non-ascii_758', 'place:Adelaide', 'place:Sydney']"
Community 1,116565270544040241255,"['gender:2', 'institution:Freelance', 'job_title:freelance', 'job_title:photographer,', 'job_title:webdesigner,', 'last_name:manuela']"
Community 1,100377493270775536948,"['gender:1', 'last_name:mark']"
Community 1,112781666749577736636,"['gender:1', 'job_title:/', 'job_title:between', 'job_title:hobbyist', 'job_title:jobs', 'job_title:photography', 'place:Boston,', 'place:Houston,', 'place:Naples,', 'place:Philadelphia,']"
Community 1,113826445430709315059,"['gender:1', 'job_title:and', 'job_title:art', 'job_title:available', 'job_title:cultural', 'job_title:fine', 'job_title:in', 'job_title:is', 'job_title:landscapes,', 'job_title:living', 'job_title:photographer', 'job_title:photography', 'job_title:specializing', 'job_title:urban', 'place:Hamburg', 'place:San', 'place:Taipei']"
Community 1,116385489466404408980,"['gender:1', 'job_title:and', 'job_title:it', 'job_title:manager', 'job_title:musician', 'job_title:photographer,', 'last_name:joel']"
Community 1,103413026854903721037,"['gender:1', 'last_name:david']"
Community 1,108629717769018996477,"['gender:1', 'job_title:hdr', 'job_title:photos']"
Community 1,100745493383537483255,"['gender:1', 'job_title:photographer', 'last_name:john', 'place:Adelaide', 'place:Perth']"
Community 1,114369704013100203178,"['gender:1', 'job_title:photographer']"
Community 1,104795229128236730576,"['gender:2', 'job_title:photographer', 'job_title:professional']"
Community 1,105336425684208963598,"['gender:2', 'last_name:leanne', 'place:Detroit,', 'place:Montreal,', 'place:San']"
Community 1,116369071500456395369,"['gender:1', 'job_title:author', 'job_title:landscape', 'job_title:photographer,', 'last_name:guy']"
Community 1,105943946099362806788,"['gender:1', 'last_name:chase']"
Community 1,115724883099396204735,"['gender:1', 'last_name:keith', 'place:Dublin']"
Community 1,110982884491550289459,"['gender:1', 'last_name:gary']"
Community 1,117028515246889767151,"['gender:1', 'job_title:web', 'last_name:joe', 'place:Los', 'place:Toronto', 'university:University']"
Community 1,117680257783095584162,['last_name:jimmy']
Community 1,112648442511407536596,"['gender:1', 'last_name:peter']"
Community 1,113024713286279331104,"['gender:1', 'institution:', 'job_title:architect', 'job_title:it']"
Community 1,112918551982780048638,"['gender:1', 'job_title:...', 'job_title:artist,']"
Community 1,115571998474046088312,"['gender:2', 'job_title:expert,', 'job_title:photographer', 'job_title:photoshop', 'last_name:jan', 'place:Boulder,', 'university:Stanford', 'university:University']"
Community 1,114941990960699549036,"['gender:1', 'last_name:gary']"
Community 1,102429496922140195018,"['gender:1', 'last_name:eric']"
Community 1,102812929107875086928,"['gender:1', 'job_title:in', 'job_title:photographer', 'job_title:professional', 'last_name:walter']"
Community 1,111720952354186227548,"['gender:1', 'job_title:designer']"
Community 1,116673938126812294472,"['gender:1', 'job_title:photographer', 'place:Perth', 'place:Sydney']"
Community 1,105950725902891401635,"['gender:2', 'job_title:and', 'job_title:owner', 'job_title:photographer', 'job_title:primary', 'last_name:amanda', 'place:Biloxi,', 'place:Colorado']"
Community 1,115647026292417015088,['gender:1']
Community 1,102510959683814539027,"['gender:1', 'job_title:photographer', 'place:Toulouse,']"
Community 1,108561684577945884751,"['gender:1', 'job_title:nature', 'job_title:photographer', 'job_title:professional', 'last_name:mark']"
Community 1,109332147378780297524,['gender:2']
Community 1,102330918621228710441,"['gender:1', 'job_title:cinematographer,', 'job_title:part', 'job_title:time', 'last_name:andrew']"
Community 1,114153794734652455699,"['job_title:a', 'job_title:and', 'job_title:around', 'job_title:as', 'job_title:at', 'job_title:children', 'job_title:create', 'job_title:for', 'job_title:i', 'job_title:laugh', 'job_title:make', 'job_title:my', 'job_title:not', 'job_title:the', 'job_title:to', 'job_title:try', 'job_title:world']"
Community 1,109685346986918673416,"['gender:3', 'job_title:art', 'job_title:design', 'job_title:events,', 'job_title:graphics', 'job_title:photography,', 'job_title:school', 'job_title:weddings,', 'last_name:anna', 'place:Bulgaria', 'place:Europe', 'place:Florida']"
Community 1,114437821607569957251,"['gender:1', 'last_name:patrick', 'place:Albuquerque,', 'place:Littleton,', 'place:Omaha,']"
Community 1,107069913698089137475,"['gender:1', 'job_title:/', 'job_title:consultant', 'job_title:freelance', 'job_title:photographer', 'job_title:systems', 'last_name:mike']"
Community 1,116469556577026921142,"['gender:1', 'job_title:do', 'place:hong']"
Community 1,103958889550659609890,"['gender:2', 'job_title:photographer']"
Community 1,118142894411483692111,"['gender:1', 'last_name:bob']"
Community 1,116247667398036716276,"['gender:1', 'job_title:in', 'job_title:nyc', 'job_title:photo', 'job_title:photographer,', 'job_title:professional', 'last_name:dave', 'place:Buffalo', 'place:New']"
Community 1,117809659264475717024,['gender:2']
Community 1,105786329165387175660,"['gender:1', 'job_title:&', 'job_title:engineer,', 'job_title:photographer', 'job_title:software']"
Community 1,100771778865891544223,"['gender:1', 'last_name:javier', 'place:Madrid']"
Community 1,116790754553761013184,"['gender:2', 'job_title:&', 'job_title:***', 'job_title:author,', 'job_title:deliciousdays.com', 'job_title:food', 'job_title:passionate', 'job_title:photographer', 'job_title:traveller', 'last_name:nicole']"
Community 1,104464509525006371077,"['gender:1', 'job_title:.', 'job_title:and', 'job_title:camera', 'job_title:capture', 'job_title:i', 'job_title:in', 'job_title:moments', 'job_title:my', 'job_title:of', 'job_title:share', 'job_title:that', 'last_name:jason']"
Community 1,100962871525684315897,"['gender:1', 'job_title:full-time', 'job_title:photographer', 'last_name:scott']"
Community 1,107826059696278341352,"['gender:1', 'last_name:doug']"
Community 1,111508640280561442081,"['place:Tallahassee,', 'place:Washington,']"
Community 1,105167463152479291377,"['gender:1', 'job_title:photographer', 'job_title:professional', 'university:Brooks']"
Community 1,109250372881394496935,['gender:1']
Community 1,100490965950112173709,"['gender:2', 'job_title:owner', 'job_title:photographer,', 'job_title:studio']"
Community 1,112957708071337353347,"['gender:1', 'job_title:&', 'job_title:an', 'job_title:for', 'job_title:full', 'job_title:monkey', 'job_title:photographer', 'job_title:time', 'job_title:to', 'job_title:travel']"
Community 1,105186369823013844219,"['gender:1', 'job_title:photographer']"
Community 1,106228492415376358972,"['gender:2', 'job_title:artist,', 'job_title:internet', 'job_title:marketer', 'job_title:photographer,', 'place:Dallas,', 'place:Savannah,', 'university:Art']"
Community 1,112789786566993332700,['gender:1']
Community 1,101170454445449447714,"['gender:1', 'institution:Google', 'job_title:media', 'job_title:stuff', 'place:London', 'place:San']"
Community 1,109795454744520479022,"['gender:1', 'job_title:photographer', 'last_name:steve', 'university:School']"
Community 1,101450409786547262412,['gender:1']
Community 1,104577505941506079870,"['gender:1', 'last_name:ron']"
Community 1,117949314904695168818,"['gender:1', 'last_name:rick', 'place:Greeley,', 'place:Minneapolis,', 'place:San', 'university:San']"
Community 1,116114203998112257616,"['gender:1', 'job_title:art', 'job_title:designer,', 'job_title:director,', 'job_title:graphic', 'job_title:technologies', 'last_name:frank', 'place:London', 'place:Munich']"
Community 1,111183544898345861350,"['gender:1', 'job_title:animation,', 'job_title:web', 'last_name:brian', 'place:Columbus,', 'university:Ohio']"
Community 1,101089001571988994845,"['gender:1', 'job_title:painter', 'place:Taipei']"
Community 1,103995835398448896940,"['gender:2', 'job_title:photographe']"
Community 1,102759194596429227036,"['gender:1', 'job_title:/', 'job_title:creative', 'job_title:freelance', 'job_title:photography', 'job_title:portrait']"
Community 1,117944539673553852609,"['gender:2', 'job_title:a', 'job_title:an', 'job_title:and', 'job_title:currently', ""job_title:i'm"", 'job_title:photographer,', 'last_name:donna']"
Community 1,112661262066626464523,"['gender:1', 'job_title:a', 'job_title:addiction', 'job_title:photography', 'job_title:street', 'job_title:with', 'last_name:thomas']"
Community 1,110918518132080106257,"['gender:1', 'job_title:-', 'job_title:colorado', 'job_title:landscape,', 'job_title:nature', 'job_title:photographer', 'last_name:stan', 'place:Denver,']"
Community 1,105228323457033543279,"['gender:1', 'job_title:videographer', 'place:Jakarta', 'university:Brooks']"
Community 1,112630132689918237462,"['gender:2', 'last_name:pamela']"
Community 1,104485894541326791723,['gender:2']
Community 1,103586615087663445665,"['gender:1', 'job_title:and', 'job_title:colorado', 'job_title:images', 'job_title:lifestyle', 'job_title:nature,', 'job_title:of', 'job_title:photographer', 'job_title:photographing', 'last_name:john']"
Community 1,105001226804902733960,"['gender:2', 'place:Paris', 'place:Strasbourg']"
Community 1,103422959879607680904,"['gender:1', 'job_title:photographer,', 'job_title:student', 'job_title:systems', 'last_name:richard']"
Community 1,105256156026694816333,"['gender:1', 'job_title:of', 'job_title:photoshop', 'job_title:president', 'job_title:professionals', 'last_name:scott', 'place:Clearwater,', 'place:Tampa,']"
Community 1,113027837615023628132,"['gender:1', 'institution:CNBC', 'job_title:community', 'job_title:manager,', 'job_title:news', 'last_name:anthony']"
Community 1,113795961594472514455,"['gender:2', 'job_title:&', 'job_title:artist', 'job_title:photographer']"
Community 1,106808060895318165506,"['gender:1', 'job_title:-', 'job_title:designer', 'job_title:photographer', 'job_title:therapist', 'job_title:web', 'last_name:peter', 'place:Australia', 'place:Bangkok', 'place:Canada', 'place:India', 'place:Malaysia', 'place:Singapore', 'place:Toronto', 'place:Vancouver']"
Community 1,109761003239600501319,"['gender:1', 'last_name:sergio']"
Community 1,111747361369716956345,"['gender:2', 'job_title:photographer/artist']"
Community 1,108421221875206061761,['gender:2']
Community 1,115726547290844905726,['gender:2']
Community 1,103787580098002291418,"['gender:1', 'job_title:auteur', 'job_title:photographe', 'last_name:pierre']"
Community 1,117189268819713435859,"['gender:1', 'job_title:amateur', 'job_title:photographer', 'job_title:|', 'job_title:non-ascii_758']"
Community 1,110965736426480668093,"['gender:1', 'job_title:entrepreneur', 'job_title:photographer', 'job_title:programmer', 'last_name:mark']"
Community 1,117899532765065858463,['gender:1']
Community 1,103678929192213568672,"['gender:1', 'job_title:and', 'job_title:educator', 'job_title:enthusiastic', 'job_title:naturalist', 'job_title:photographer,', 'job_title:professional', 'job_title:writer,', 'last_name:paul', 'place:Edmonton,']"
Community 1,103341235804505564047,"['gender:1', 'last_name:neil']"
Community 1,115066354200158420114,"['gender:1', 'job_title:-', 'job_title:a', 'job_title:be', 'job_title:for', 'job_title:is', 'job_title:you', 'last_name:jonathan', 'place:Enid,', 'place:Los']"
Community 1,117922865312170219650,"['gender:1', 'job_title:photographer', 'last_name:shawn']"
Community 1,116927112288249522316,"['gender:1', 'job_title:technologist', 'last_name:lee']"
Community 1,103293516438378653921,"['gender:1', 'last_name:frank']"
Community 1,102876770831488383664,"['gender:2', 'place:Auckland']"
Community 1,103330025858600351508,"['gender:2', 'job_title:an', 'job_title:and', 'job_title:enthusiastic', 'job_title:hobbyist', 'job_title:networker', 'job_title:photographer,']"
Community 1,112726412224552205610,"['gender:1', 'job_title:photographer', 'place:Ventura']"
Community 1,110637824662938652781,"['gender:1', 'job_title:/', 'job_title:driver', 'job_title:photographer', 'job_title:street', 'last_name:joseph', 'place:San', 'place:Santa']"
Community 1,116995710336756123292,"['gender:1', 'job_title:amateur', 'job_title:and', 'job_title:coffee', 'job_title:computer', 'job_title:expert,', 'job_title:explorer,', 'job_title:junkie,', 'job_title:life', 'job_title:photographer,', 'job_title:scientist,', 'job_title:sometimes', 'job_title:teacher', 'last_name:david', 'place:Muncie,', 'university:Ball']"
Community 1,105267656376269695918,"['gender:1', 'job_title:ceo,', 'last_name:aaron']"
Community 1,114368598178024988849,"['gender:1', 'job_title:business', 'job_title:owner,', 'job_title:photographer', 'last_name:marc', 'place:Liverpool,']"
Community 1,102568229143155019755,"['gender:1', 'last_name:steve', 'place:Chicago', 'place:Los', 'place:San']"
Community 1,115775748957156460966,"['gender:1', 'institution:Freelance', 'place:Lima']"
Community 1,101407724871953043125,"['gender:1', 'job_title:and', 'job_title:art', 'job_title:commercial', 'job_title:fine', 'job_title:photography', 'last_name:mike', 'place:Aurora,', 'place:Denver,', 'university:Art', 'university:Front']"
Community 1,110505606367597611743,"['gender:1', 'job_title:and', 'job_title:designer,', 'job_title:editor,', 'job_title:graphics', 'job_title:motion', 'job_title:photographer.', 'job_title:video', 'last_name:tobias']"
Community 1,118418436905562612953,"['gender:2', 'institution:', 'job_title:app', 'job_title:developer', 'job_title:photographer,', 'last_name:lisa', 'place:Toronto,', 'place:Vancouver,', 'place:Victoria,']"
Community 1,114338270254521043906,"['gender:1', 'last_name:aaron']"
Community 1,112422638382072847469,"['gender:1', 'job_title:and', 'job_title:photographer', 'last_name:chris']"
Community 1,110287894893102510451,"['gender:1', 'last_name:javier', 'place:Madrid', 'place:Palencia', 'place:Santander']"
Community 1,105706178492556563330,"['gender:1', 'job_title:photographer']"
Community 1,111975224012018194892,"['gender:2', 'job_title:&', 'job_title:and', 'job_title:design', 'job_title:designer', 'job_title:freelance', 'job_title:graphic', 'job_title:in', 'job_title:outdoor', 'job_title:photographer.', 'job_title:photography.', 'job_title:print', 'job_title:specializes']"
Community 1,101287476248475945303,['gender:1']
Community 1,118255645714452180374,"['gender:2', 'job_title:art', 'job_title:music,', 'job_title:photography,', 'job_title:writing,', 'last_name:catherine', 'place:San', 'place:Santa', 'university:Sonoma']"
Community 1,101765565401131286712,"['gender:1', 'job_title:photojournalist', 'last_name:ken']"
Community 1,101987793376160781398,['gender:1']
Community 1,116272754688583808397,"['gender:1', 'job_title:a', 'job_title:also', 'job_title:am', 'job_title:and', 'job_title:check', 'job_title:data', 'job_title:digital', 'job_title:do', 'job_title:i', 'job_title:my', 'job_title:of', 'job_title:on', 'job_title:out', 'job_title:photography', 'job_title:the']"
Community 1,113097851206100618060,"['gender:2', 'job_title:photographer', 'place:Seattle,']"
Community 1,113104944605785201866,"['gender:1', 'last_name:viktor', 'place:Kiev', 'place:Montreal']"
Community 1,113795161884201937681,['gender:1']
Community 1,102906377456782762333,"['gender:2', 'place:Lyon', 'place:non-ascii_1328', 'place:New', 'place:San']"
Community 1,107948650868331033738,"['gender:1', 'job_title:photographer']"
Community 1,110131072053414966623,"['gender:1', 'job_title:&', 'job_title:design,', 'job_title:marketing', 'job_title:sales']"
Community 1,104927293172660676732,"['gender:1', 'last_name:andy', 'place:Chicago,']"
Community 1,115360471097759949621,"['gender:1', 'job_title:by', 'job_title:from', 'job_title:hdr', 'job_title:my', 'job_title:of', 'job_title:photography', 'job_title:the', 'place:Berlin', 'place:Stuttgart']"
Community 1,105551989431666449555,"['gender:1', 'job_title:information', 'job_title:manager', 'job_title:security', 'last_name:mike', 'place:Baltimore,', 'place:Philadelphia,', 'university:School', 'university:UMBC']"
Community 1,101921878175528130492,"['gender:1', 'job_title:photographer', 'last_name:eduardo']"
Community 1,107646974851275524326,"['gender:1', 'job_title:photographe', 'last_name:alexandre', 'place:Bordeaux', 'place:Rouen']"
Community 1,106287024820950801335,"['gender:1', 'job_title:digital', 'job_title:engineer,', 'job_title:painter', 'job_title:photographer,', 'job_title:software', 'job_title:writer,', 'place:Chicago,', 'place:Crown', 'place:Los', 'place:Oklahoma']"
Community 1,104519096412702496856,"['gender:1', 'place:Chicago,', 'university:Northwestern']"
Community 1,111101690980834001635,"['gender:1', 'institution:freelance', 'job_title:and', 'job_title:designer', 'job_title:photographer']"
Community 1,115496814324404797689,"['gender:2', 'job_title:photographer', 'place:Las']"
Community 1,111719717600282565141,"['gender:1', 'job_title:photographer', 'last_name:kurt']"
Community 1,108545741131375046692,"['gender:1', 'job_title:&', 'job_title:freelance', 'job_title:graphiste', 'job_title:photographe', 'job_title:non-ascii_754', 'last_name:non-ascii_925', 'place:Marseille']"
Community 1,106574152861326569253,"['gender:1', 'job_title:artist.', 'job_title:designer.', 'last_name:stephen']"
Community 1,105901438974263061543,"['gender:1', 'last_name:denis']"
Community 1,111577466514119212961,"['gender:1', 'job_title:&', 'job_title:/', 'job_title:director', 'job_title:film', 'job_title:photographe', 'job_title:photographer', 'place:non-ascii_1328']"
Community 1,106724435919605472652,"['gender:1', 'job_title:designer,', 'job_title:photographer,', 'job_title:publisher', 'place:Chicago', 'place:Las', 'place:London', 'place:Miami', 'place:San', 'place:Santa', 'place:Sarasota', 'place:Warsaw']"
Community 1,107936425470990053856,"['gender:1', 'job_title:ecommerce', 'job_title:manager', 'job_title:sales', 'last_name:peter', 'place:Toronto,']"
Community 1,110159306642698690348,"['gender:1', 'job_title:a', 'job_title:and', 'job_title:can', 'job_title:find', 'job_title:for', 'job_title:hdr', 'job_title:landscapes,', 'job_title:more', 'job_title:my', 'job_title:nature,', 'job_title:of', 'job_title:on', 'job_title:passion', 'job_title:photographer', 'job_title:photography', 'job_title:photography.', 'job_title:with', 'job_title:you']"
Community 1,113609633619983805215,"['gender:1', 'job_title:father', 'job_title:photographer,']"
Community 1,108307660370285174924,"['gender:1', 'job_title:artist', 'job_title:digital', 'job_title:photographer,', 'last_name:byron', 'university:University']"
Community 1,106109321880683881539,"['gender:1', 'job_title:photographer', 'last_name:steve']"
Community 1,115490868856377625184,"['gender:1', 'job_title:&', 'job_title:landscape', 'job_title:photographer', 'job_title:travel', 'last_name:aaron', 'place:Santa']"
Community 1,118288288231292086627,"['gender:1', 'job_title:photographer', 'last_name:matt', 'university:Boston']"
Community 1,102140048318764498929,"['gender:1', 'job_title:photography', 'university:Self']"
Community 1,117184181258526632678,"['gender:1', 'institution:', 'institution:Profound', 'job_title:&', 'job_title:creative', 'job_title:health', 'job_title:manager', 'job_title:safety', 'last_name:tom', 'place:California']"
Community 1,115733604509184177258,"['gender:1', 'last_name:tom']"
Community 1,102446706738071032208,"['gender:1', 'job_title:photographer', 'place:Santa']"
Community 1,112402602902352711929,"['gender:1', 'last_name:david']"
Community 1,110001339139979553061,"['gender:1', 'job_title:a', 'job_title:blogger,', 'job_title:geek,', 'job_title:i', ""job_title:i'm"", 'job_title:not', 'job_title:photographer,', 'job_title:shoot', 'job_title:with', 'last_name:ben']"
Community 1,105647897153052672470,"['gender:2', 'job_title:abstract', 'job_title:and', 'job_title:artist', 'job_title:home', 'last_name:caroline', 'university:Loughborough']"
Community 1,107386249394822179765,"['gender:1', 'job_title:and', 'job_title:freelance', 'job_title:landscape,', 'job_title:nature,', 'job_title:photographer', 'job_title:travel', 'last_name:richard', 'university:University']"
Community 1,111973012122832065397,"['gender:1', 'institution:Walt', 'job_title:animator,', 'job_title:artist', 'job_title:director,', 'job_title:layout', 'job_title:photographer,', 'place:Columbus,']"
Community 1,112293904643489536931,"['gender:1', 'place:Chandler', 'place:Memphis', 'place:San', 'university:Arizona']"
Community 1,112016242624005519460,"['gender:2', 'job_title:a', 'job_title:an', 'job_title:and', 'job_title:book', 'job_title:gamer,', 'job_title:geek,', 'job_title:lover', 'job_title:mom,', 'job_title:music', 'job_title:nerd', 'job_title:of', 'job_title:photographer,', 'job_title:sense', 'job_title:wife,', 'job_title:with']"
Community 1,113190229460560085138,"['gender:1', 'job_title:photographer', 'last_name:christopher', 'university:Harvard']"
Community 1,102871123574468799566,"['gender:1', 'last_name:patrick', 'place:Novato,', 'place:San']"
Community 1,110496766018154274341,"['gender:1', 'job_title:photographer', 'last_name:andy', 'place:Nottingham,']"
Community 1,117792065524163931209,"['gender:1', 'job_title:im']"
Community 1,100911941902836919434,"['gender:1', 'job_title:director', 'last_name:sam']"
Community 1,106144537664449988421,"['gender:1', 'job_title:and', 'job_title:designer', 'job_title:developer.', 'job_title:entrepreneur.', 'job_title:experience', 'job_title:interface', 'job_title:photographer.', 'job_title:user', 'last_name:jason']"
Community 1,108234504729950216883,"['gender:1', 'job_title:&', 'job_title:nature', 'job_title:photographer', 'job_title:publisher']"
Community 1,104268432506616866039,"['job_title:in', 'job_title:moment', 'job_title:photography', 'job_title:the', 'job_title:with', 'job_title:non-ascii_756']"
Community 1,101118135372426186940,"['gender:1', 'last_name:daniel']"
Community 1,115842694607959851506,"['gender:2', 'last_name:nicole']"
Community 1,110067153848300259494,"['gender:1', 'job_title:designer', 'job_title:web', 'last_name:jeff', 'university:University', 'university:Wright']"
Community 1,107054278065249979005,"['gender:1', 'job_title:and', 'job_title:father', 'job_title:photographer', 'last_name:steven']"
Community 1,101691152556611912102,"['gender:1', 'institution:Burger', 'job_title:of', 'job_title:owner']"
Community 1,115676030745339909313,"['gender:1', 'job_title:manager', 'job_title:software']"
Community 1,107888675587755301954,"['gender:1', 'job_title:artiste', 'last_name:non-ascii_783']"
Community 1,103024662999602309638,"['gender:1', 'job_title:photographe', 'last_name:bruno']"
Community 1,113107253403679023320,"['gender:2', 'institution:Photographer', 'job_title:photographer']"
Community 1,105852782594022510198,"['job_title:actually', 'job_title:at', 'job_title:figure', 'job_title:have', 'job_title:i', 'job_title:it', 'job_title:of', 'job_title:one', 'job_title:out', 'job_title:to', 'job_title:which']"
Community 1,107185271908509011656,"['gender:1', 'job_title:landscape', 'job_title:photographer', 'job_title:professional', 'last_name:kevin']"
Community 1,105591280483231306566,"['gender:1', 'job_title:development,', 'job_title:marketing', 'job_title:web']"
Community 1,117538315488626912884,"['job_title:contemporary', 'job_title:landscape', 'job_title:photographer']"
Community 1,105237212888595777019,"['gender:1', 'job_title:a', 'job_title:at', 'job_title:camera', 'job_title:explorer', 'job_title:monkey', 'job_title:with', 'place:Austin,', 'university:Southern']"
Community 1,108655621696213706147,"['gender:1', 'job_title:and', 'job_title:photography', 'last_name:tobias']"
Community 1,104992798176478601465,"['gender:1', 'job_title:photographe', 'last_name:laurent', 'place:Lyon', 'place:Paris', 'place:Toulouse']"
Community 1,116463663709609025380,"['gender:1', 'last_name:shawn']"
Community 1,112553697913375929649,"['gender:1', 'last_name:shane']"
Community 1,116947923643606285942,"['gender:1', 'job_title:/', 'job_title:photographer', 'job_title:videographer', 'last_name:victor', 'place:Buenos', 'place:Dublin,', 'place:London,', 'place:Sydney,']"
Community 1,108604230015621645190,['gender:1']
Community 1,116106774324737158094,"['gender:1', 'institution:Photographer', 'job_title:art', 'job_title:fine', 'job_title:photography', 'last_name:keith']"
Community 1,111346029664121783189,"['gender:2', 'job_title:photographer', 'job_title:travel', 'last_name:valerie', 'place:Kobe,']"
Community 1,115978949584209885559,"['gender:1', 'job_title:also', 'job_title:who']"
Community 1,107469964602315974934,"['gender:2', 'job_title:photography', 'job_title:studio', 'place:Huntsville,']"
Community 1,103773583497308984430,"['gender:1', 'institution:', 'job_title:artist', 'job_title:photographer,', 'last_name:mick', 'place:Washington,']"
Community 1,106250234179615025320,"['gender:3', 'job_title:and', 'job_title:but', 'job_title:music,', 'job_title:photography', 'job_title:the', 'last_name:walt', 'place:London', 'place:Toronto', 'university:Fanshawe']"
Community 1,115249860954021772424,"['gender:2', 'institution:', 'job_title:art', 'job_title:fine', 'job_title:photographer', 'last_name:joanna', 'place:Germany', 'place:Moscow,', 'place:St.', 'place:Warsaw,']"
Community 1,104498037034843830963,"['gender:1', 'job_title:artist', 'job_title:sculpture', 'last_name:ahmed']"
Community 1,112742552407526493404,"['gender:3', 'institution:Self', 'job_title:a', 'job_title:am', 'job_title:artist', 'job_title:i', 'place:Santa']"
Community 1,115770994163143043771,"['gender:2', 'job_title:designer', 'job_title:graphic', 'job_title:photographer,']"
Community 1,113543880726286626830,"['gender:1', 'job_title:and', 'job_title:design', 'job_title:landscape', 'job_title:nature', 'job_title:occasional', 'job_title:photographer', 'job_title:web', 'last_name:michael', 'university:Simon']"
Community 1,113460276440712687269,"['institution:self', 'job_title:&', 'job_title:art', 'job_title:at', 'job_title:director,', 'job_title:editor', 'job_title:founder', 'job_title:freelance', 'job_title:photographer,', 'last_name:oliver', 'place:Berlin', 'place:Bonn', 'place:Leipzig']"
