Community,Node ID,Features
Community 1,111492199188028722222,"['gender:1', 'institution:Google', 'institution:JotSpot', 'job_title:computer', 'job_title:scientist', 'last_name:graham', 'place:Columbia,', 'university:Stanford']"
Community 1,111803451496284973356,"['gender:1', 'institution:EMC', 'institution:Google', 'job_title:manager', 'job_title:product']"
Community 1,102352120060183298905,"['gender:1', 'institution:Google', 'university:University']"
Community 1,111862324534985995584,"['gender:2', 'job_title:photographer', 'place:Boston,', 'place:Dublin,', 'place:Toronto,']"
Community 1,102471833540021278727,"['gender:1', 'last_name:ian']"
Community 1,116169862173728406534,"['gender:2', 'job_title:artist.', 'job_title:visual']"
Community 1,109549749746353031555,"['gender:2', 'job_title:filmmaker,', 'job_title:photographer', 'place:Dallas,', 'place:Moscow,', 'place:Washington,', 'university:Moscow', 'university:University']"
Community 1,117808925288865527025,"['gender:1', 'institution:Google', 'place:Iran', 'place:London', 'place:Mountain', 'place:New', 'place:San', 'place:Seattle', 'place:Turkey']"
Community 1,110600546748211156466,"['gender:2', 'job_title:a', 'job_title:and', 'job_title:consultant', 'job_title:earn', 'job_title:i', 'job_title:landscape', 'job_title:most', 'job_title:my', 'job_title:of', 'job_title:photographer', 'job_title:spend', 'last_name:sarah', 'university:University']"
Community 1,105571367382401829756,"['gender:1', 'job_title:photographer', 'last_name:joe', 'university:Syracuse']"
Community 1,111297688846219234682,"['gender:1', 'job_title:cinematographer', 'last_name:eric']"
Community 1,106111195718302652758,"['gender:1', 'institution:Google', 'job_title:and', 'job_title:business,', 'job_title:google', 'job_title:graduate', 'job_title:manager', 'job_title:marketing', 'job_title:mba', 'job_title:of', 'job_title:product', 'job_title:school', 'job_title:student,', 'job_title:university', 'last_name:sachin', 'place:Ann', 'place:Cambridge,', 'place:Chicago,', 'place:New', 'place:Saint', 'university:New']"
Community 1,107970019180630435486,"['gender:1', 'institution:Google', 'job_title:getting', 'place:Delhi']"
Community 1,114051322401103919567,"['gender:1', 'job_title:photographer', 'job_title:urban']"
Community 1,118435660774054677482,"['gender:1', 'institution:Google', 'job_title:engineer', 'job_title:software', 'place:Bangalore,']"
Community 1,108551108122376805989,"['gender:1', 'job_title:photographer', 'last_name:greg']"
Community 1,112131052301095546592,[]
Community 1,107650451991930674897,"['gender:2', 'job_title:photographer', 'last_name:anna']"
Community 1,111204231597899286927,[]
Community 1,111880539351297758103,"['gender:1', 'job_title:engineer', 'job_title:software']"
Community 1,102991700177087923792,"['gender:2', 'institution:Google', 'job_title:community', 'job_title:google', 'job_title:manager,', 'last_name:vanessa', 'place:Brooklyn,']"
Community 1,103814318968872067095,"['gender:2', 'job_title:along', 'job_title:the', 'job_title:way', 'job_title:wild', 'last_name:kendra', 'place:Austin,', 'place:Riverside,', 'place:San', 'place:Santa', 'university:University']"
Community 1,109742804342446573548,"['gender:1', 'job_title:a', 'job_title:and', ""job_title:i'm"", 'job_title:photographer', 'job_title:podcaster.', 'last_name:stephen', 'place:London', 'place:Luxembourg']"
Community 1,104770776614693816879,"['gender:1', 'last_name:mike']"
Community 1,100621204114976031079,"['gender:1', 'job_title:photographer', 'last_name:david', 'university:School']"
Community 1,113158814439512755352,"['gender:2', 'job_title:&', 'job_title:-', 'job_title:.', 'job_title:art', 'job_title:editorial', 'job_title:fashion', 'job_title:fine', 'job_title:food', 'job_title:life', 'job_title:lifestyle', 'job_title:photographer', 'job_title:still', 'last_name:andrea', 'place:Australia', 'place:Canada', 'place:Europe', 'place:Texas', 'place:Washington']"
Community 1,109773123295959512976,"['gender:2', 'job_title:artist,', 'job_title:iphone', 'job_title:mother,', 'job_title:musician,', 'job_title:wife', 'place:Malaysia', 'place:Singapore', 'place:Spain']"
Community 1,105720374917117266351,"['gender:1', 'last_name:jack']"
Community 1,109773864099107008704,[]
Community 1,110275700940996733061,"['gender:1', 'job_title:blogger', 'job_title:photographer,', 'last_name:marco', 'place:Messina']"
Community 1,104392842026507204042,"['gender:1', 'job_title:diy', 'job_title:photographer,', 'last_name:paul']"
Community 1,111071516924332005124,"['gender:1', 'job_title:adventurer,', 'job_title:analyst,', 'job_title:father,', 'job_title:leader,', 'job_title:photographer,', 'job_title:writer,', 'place:Louisville', 'place:San', 'university:University']"
Community 1,113982016947771544863,"['gender:1', 'job_title:photographer', 'job_title:scientist,']"
Community 1,109970338579215706051,"['gender:1', 'job_title:researcher', 'last_name:thomas', 'place:Berlin,']"
Community 1,108202274299391625681,"['gender:2', 'institution:Amazon.com', 'institution:Google', 'institution:IBM', 'institution:Intel', 'last_name:irene', 'place:Ithaca,', 'place:Japan', 'place:Maryland', 'place:Michigan', 'place:North', 'place:Ohio', 'place:Portland,', 'place:San', 'place:Seattle,', 'place:Taiwan']"
Community 1,112829764821993700345,['gender:2']
Community 1,113804415261320525147,[]
Community 1,112599748506977857728,"['gender:1', 'institution:Apple', 'institution:General', 'institution:Google', 'institution:Microsoft', 'job_title:android', 'last_name:andy']"
Community 1,109734652639820618180,"['gender:1', 'job_title:&', 'job_title:architect', 'job_title:improving', 'job_title:photographer', 'job_title:software', 'place:Amsterdam', 'place:Den', 'place:London', 'place:Utrecht']"
Community 1,101396087935203987162,"['gender:1', 'job_title:content', 'job_title:developer', 'job_title:photographer,', 'place:Bronx,', 'place:Huntington,', 'place:Plattsburgh,', 'place:Sunnyvale,', 'place:Tampa,', 'university:State']"
Community 1,105246828264278441318,"['gender:1', 'job_title:amateur', 'job_title:designer,', 'job_title:dreamer.', 'job_title:photographer,', 'job_title:sem,', 'last_name:peter', 'place:Columbus,']"
Community 1,110086262320007068364,['gender:1']
Community 1,112226444837742109695,"['gender:1', 'last_name:tobias', 'place:Hannover']"
Community 1,113882113745075873153,"['gender:1', 'institution:Google', 'job_title:director', 'job_title:engineering', 'job_title:for', 'job_title:google+', 'last_name:dave']"
Community 1,108497822730801871556,"['gender:2', 'job_title:engineer', 'job_title:mom,', 'job_title:photographer,', 'job_title:wife,', 'last_name:jenn', 'place:Chicago,', 'place:Rockford,', 'university:Purdue']"
Community 1,110970478049227720359,"['gender:1', 'job_title:creator', 'job_title:photographer', 'job_title:|', 'university:California']"
Community 1,107423800169282621610,"['gender:1', 'job_title:photographer', 'last_name:rui']"
Community 1,105026434862126918856,['last_name:lori']
Community 1,115438915076156178487,"['gender:1', 'job_title:currently', 'job_title:mastering', 'job_title:time.', 'place:El']"
Community 1,110511685769077130162,"['gender:1', 'job_title:photographer', 'last_name:mark']"
Community 1,107786777834250014923,"['gender:1', 'place:Montreal', 'place:Toronto', 'place:Vancouver']"
Community 1,103486150650858067282,"['gender:1', 'job_title:&', 'job_title:marketing', 'job_title:photographer', 'job_title:strategist', 'job_title:web', 'last_name:jim']"
Community 1,113211954743892121925,"['gender:1', 'job_title:design', 'job_title:engineer', 'job_title:photographer/', 'job_title:street']"
Community 1,106658263435760868950,[]
Community 1,115212051037621986145,"['gender:1', 'institution:Google', 'job_title:and', 'job_title:code', 'job_title:writing', 'last_name:guido', 'place:Virginia']"
Community 1,115586898390417250687,"['gender:1', 'job_title:&', 'job_title:photographer', 'job_title:writer', 'last_name:neil', 'university:Monash']"
Community 1,104637611526356357120,[]
Community 1,100989405473280437703,"['gender:1', 'job_title:photographer']"
Community 1,117692603688082448409,"['job_title:and', 'job_title:musician', 'job_title:photographer']"
Community 1,111355521189998129753,"['gender:1', 'job_title:assistant', 'job_title:manager', 'place:Jamshedpur']"
Community 1,117143431026798289437,"['gender:1', 'job_title:,', 'job_title:painter', 'job_title:photographer', 'place:Bielefeld', 'place:Kiev']"
Community 1,110318982509514011806,"['gender:1', 'institution:TechTV', 'job_title:and', 'job_title:angel', 'job_title:blogger,', 'job_title:entrepreneur,', 'job_title:of', 'job_title:tech', 'job_title:video', 'last_name:kevin']"
Community 1,117719821968389525268,[]
Community 1,114480451015846480694,"['gender:1', 'job_title:/', 'job_title:developer', 'job_title:photographer', 'job_title:software', 'last_name:james', 'university:University']"
Community 1,114634469290344215480,['gender:1']
Community 1,109087219541067593342,[]
Community 1,104266135600915178310,['gender:1']
Community 1,112938065332180786366,"['gender:1', 'job_title:amateur', 'job_title:it', 'job_title:manager,', 'job_title:photographer', 'last_name:carlos']"
Community 1,107772744220163920272,"['gender:1', 'job_title:photographer', 'job_title:professional', 'last_name:brian', 'university:University']"
Community 1,110534982800542813261,"['gender:1', 'last_name:adam', 'place:Ames,', 'place:Denver,']"
Community 1,107800601648398385670,"['gender:1', 'last_name:jason']"
Community 1,104935478024576728989,"['gender:1', 'job_title:-', 'job_title:full', 'job_title:photographer', 'job_title:pro', 'job_title:time', 'last_name:kevin']"
Community 1,113687916808174552540,"['gender:1', 'institution:Google', 'institution:SayNow', 'institution:Verity', 'job_title:engineer', 'job_title:google', 'last_name:bob', 'place:Ashburn,', 'place:Hampton,', 'place:Key', 'place:Palo']"
Community 1,101508531050560383557,['gender:2']
Community 1,118227548810368513262,"['gender:1', 'institution:Google', 'job_title:google', 'last_name:jeff', 'place:Atlanta,', 'place:Boston,', 'place:Geneva,', 'place:Honolulu,', 'place:Mogadishu,', 'place:Seattle,', 'university:University', 'university:University']"
Community 1,102079900396893024840,"['gender:1', 'job_title:it', 'job_title:manager,', 'job_title:support', 'last_name:scott', 'university:University']"
Community 1,113143203855389025652,"['gender:1', 'job_title:else', 'job_title:good', 'job_title:living', 'job_title:thinking', 'last_name:paul', 'place:Washington']"
Community 1,102520569241965041156,[]
Community 1,111976189447364118963,"['gender:1', 'last_name:dennis']"
Community 1,108483700324316970657,"['gender:1', 'job_title:landscape', 'job_title:photographer', 'last_name:dave', 'place:Asheville,', 'place:Lakeland,']"
Community 1,115192378231934758824,[]
Community 1,105540241924141497089,"['gender:1', 'institution:Google', 'job_title:engineer', 'job_title:google+', 'job_title:on', 'job_title:software', 'job_title:staff', 'place:Dublin,', 'university:ISEP']"
Community 1,117078683766767369032,"['institution:Google', 'job_title:google+', 'job_title:operations', 'job_title:technical', 'place:Allentown,', 'place:Ann', 'place:Brooklyn,', 'place:Hartford,', 'place:State', 'university:Pennsylvania', 'university:Santa', 'university:Stanford']"
Community 1,101791177624236997185,"['gender:2', 'job_title:&', 'job_title:4', 'job_title:mom', 'job_title:to', 'job_title:wife', 'last_name:julia']"
Community 1,110622346521307288527,[]
Community 1,108527329601014444443,"['gender:2', 'institution:Photographer', 'job_title:and', 'job_title:city', 'job_title:in', 'job_title:landscapes.', 'job_title:natural', 'job_title:new', 'job_title:photographer', 'job_title:specializing', 'job_title:urban', 'place:New', 'university:Hunter']"
Community 1,102219475968800204884,"['gender:3', 'institution:Google', 'institution:IBM', 'last_name:justin', 'university:', 'university:University']"
Community 1,106752439105747082487,[]
Community 1,111557988109638065224,"['gender:1', 'job_title:photographer', 'last_name:jonathan']"
Community 1,111452466818840374931,[]
Community 1,116540317535797197534,"['gender:1', 'job_title:blogger,', 'job_title:designer,', 'job_title:japan', 'job_title:photographer', 'job_title:web']"
Community 1,102377882249382281108,"['gender:1', 'job_title:fotograf', 'last_name:benjamin']"
Community 1,112314395542822752573,"['gender:1', 'job_title:photography', 'last_name:andre', 'place:Ankara', 'place:Dakar', 'place:Moscow', 'place:Portland,', 'place:Providence,']"
Community 1,113018487908388903194,"['gender:1', 'last_name:walter']"
Community 1,113409086302056667844,"['gender:1', 'job_title:/', 'job_title:audio', 'job_title:engineer', 'job_title:guy', 'job_title:it', 'job_title:photographer', 'job_title:street', 'last_name:chris', 'place:Boston,', 'place:Jersey']"
Community 1,115583343987670698513,"['gender:1', 'job_title:wizard', 'last_name:joe']"
Community 1,102156224561092001320,"['gender:1', 'institution:Google', 'job_title:manager', 'job_title:product', 'place:', 'university:University']"
Community 1,108873304153780597752,"['gender:1', 'job_title:fotograf', 'last_name:christopher']"
Community 1,105663154402166276187,"['gender:1', 'job_title:consumer', 'job_title:photographer.']"
Community 1,112466252788633155794,['gender:1']
Community 1,108881682496457039309,[]
Community 1,102301614513829772817,[]
Community 1,105072305864951447999,"['gender:1', 'job_title:photographer']"
Community 1,106747990444555145217,"['gender:2', 'job_title:mother,', 'job_title:photographer', 'last_name:nicole']"
Community 1,103846222472267112072,"['gender:2', 'institution:Google', 'job_title:community', 'job_title:manager', 'last_name:christina', 'university:Portland']"
Community 1,110972643255774764231,[]
Community 1,104392551078829652132,['gender:1']
Community 1,106075926887576280408,['gender:1']
Community 1,100733334063966339322,"['gender:2', 'job_title:photography', 'last_name:paula']"
Community 1,115449277740727840529,"['gender:1', 'job_title:student', 'place:Albuquerque,', 'place:Arlington,', 'place:Colorado', 'place:Denver,', 'place:Las', 'place:Phoenix,', 'place:San', 'place:Seattle,', 'place:Seoul,', 'place:Vacaville,', 'university:University']"
Community 1,107902791674095682080,"['gender:1', 'job_title:and', 'job_title:designer', 'job_title:graphic', 'job_title:photographer', 'last_name:lars']"
Community 1,103674677798255572952,['last_name:michael']
Community 1,103847352689828733042,"['gender:1', 'last_name:sergey', 'place:los', 'place:san']"
Community 1,104390150369482509270,"['gender:1', 'job_title:developer,', 'job_title:photographer', 'job_title:software', 'job_title:street', 'last_name:francisco']"
Community 1,109357173702102949587,"['gender:1', 'last_name:chris']"
Community 1,115128808368924712465,"['gender:2', 'job_title:and', 'job_title:blog', 'job_title:photographer', 'job_title:wedding', 'job_title:writer']"
Community 1,104384618198413714249,"['gender:1', 'job_title:photographer']"
Community 1,117624867943351457090,"['gender:1', 'job_title:a', 'job_title:author,', 'job_title:photographer', 'job_title:visual', 'last_name:ed', 'place:Lubbock,', 'place:Panama', 'place:Roseville,', 'place:Sacramento,', 'place:San', 'place:Tucson,']"
Community 1,101082092468629957675,"['gender:1', 'job_title:photographer', 'job_title:professional', 'job_title:wedding', 'last_name:tony']"
Community 1,108802691645484177516,"['gender:1', 'job_title:director', 'job_title:photographer,', 'last_name:derek']"
Community 1,117362177282595168386,"['gender:1', 'institution:Google', 'job_title:manager', 'job_title:program', 'last_name:brian']"
Community 1,107066031592122540810,[]
Community 1,108492526126263806887,['gender:1']
Community 1,108105670269190420138,"['gender:1', 'institution:Associated', 'institution:Orlando', 'job_title:photographer', 'last_name:gary', 'place:Ft.', 'place:Orlando,', 'university:University']"
Community 1,115105647022907007398,"['gender:2', 'job_title:and', 'job_title:nature', 'job_title:photographer', 'job_title:professional', 'place:Cleveland', 'place:Olympia,', 'university:University']"
Community 1,111127765976287525565,"['gender:1', 'institution:Google', 'job_title:engineer', 'last_name:alan', 'university:University']"
Community 1,107826898160241010115,"['gender:3', 'job_title:a', 'job_title:and', 'job_title:at', 'job_title:company', 'job_title:manager', 'job_title:photographer', 'job_title:small', 'last_name:dawid', 'place:non-ascii_2167', 'place:Rosersberg']"
Community 1,101012074427509537656,"['gender:1', 'last_name:christopher', 'place:Philadelphia,']"
Community 1,106047339735194827738,[]
Community 1,100961288997176421259,"['gender:1', 'last_name:joe']"
Community 1,108809238871290369247,"['gender:1', 'job_title:art.', 'job_title:landscape.', 'job_title:photographer:', 'job_title:professional', 'job_title:travel.', 'job_title:vision.', 'last_name:sean', 'university:Willamette']"
Community 1,110153147950721133821,[]
Community 1,103046205364039460215,"['gender:1', 'institution:Google', 'job_title:engineer', 'job_title:reliability', 'job_title:site', 'last_name:benjamin']"
Community 1,106289562822644692555,"['gender:1', 'job_title:@', 'job_title:photographer', 'last_name:beau', 'place:Little']"
Community 1,111696416275860222120,"['job_title:philosopher', 'job_title:technical']"
Community 1,111530414219710845688,"['gender:1', 'job_title:&', 'job_title:-', 'job_title:bottle', 'job_title:chief', 'job_title:cook', 'job_title:entrepreneur', 'job_title:gallery', 'job_title:software,', 'last_name:adrian', 'place:Ottawa,']"
Community 1,110310188663069469717,[]
Community 1,100854202666064752024,"['gender:1', 'institution:Google,', 'institution:Harvard', 'institution:Microsoft', 'job_title:google+', 'job_title:guy', 'job_title:manager,', 'job_title:privacy', 'job_title:product', 'last_name:jonathan', 'university:Harvard']"
Community 1,117443217206442118345,"['gender:1', 'institution:Yahoo!', 'job_title:photographer,', 'job_title:web', 'last_name:cole', 'place:Asheville,', 'place:Boston,', 'university:Emerson']"
Community 1,104753156470151028358,"['gender:1', 'institution:Google', 'university:California']"
Community 1,104774757304611870620,"['gender:1', 'job_title:photographer']"
Community 1,117300339930600767280,"['gender:1', 'job_title:consultant,', 'job_title:it', 'job_title:photographer', 'place:Lebanon']"
Community 1,114132152877855597810,"['gender:1', 'job_title:medical', 'job_title:student']"
Community 1,105313187162422560130,[]
Community 1,106157521915631300533,[]
Community 1,106467956464026331029,['gender:1']
Community 1,102761503773645968900,['gender:1']
Community 1,104205304666071891811,[]
Community 1,100746567420084440882,['gender:2']
Community 1,100969632254286108824,"['gender:1', 'last_name:juan', 'place:Los']"
Community 1,110876769838873316958,"['gender:1', 'institution:', 'job_title:&', 'job_title:a', 'job_title:company', 'job_title:engineering', 'job_title:for', 'job_title:support', 'job_title:systems', 'last_name:rob']"
Community 1,111065108889012087599,"['gender:1', 'job_title:photographer', 'last_name:dan']"
Community 1,107370613759841832903,['gender:1']
Community 1,108359434857750473549,"['gender:1', 'job_title:it', 'job_title:professional']"
Community 1,109106843297496158611,"['gender:2', 'job_title:writer/photographer', 'last_name:nancy', 'place:Cairo,']"
Community 1,102779421660447432075,"['gender:2', 'institution:', 'job_title:-', 'job_title:artist', 'job_title:digital', 'job_title:fotografie', 'job_title:und']"
Community 1,117345174540134167439,"['gender:1', 'job_title:blogger,', 'job_title:entrepreneur', 'job_title:photographer,', 'job_title:professional']"
Community 1,101261243957067319422,"['gender:1', 'institution:Premiere', 'institution:TechTV', 'job_title:journalist', 'job_title:technology', 'last_name:leo', 'place:Manhattan', 'place:Monterey', 'place:Providence', 'place:San', 'place:San', 'place:Santa', 'university:Yale']"
Community 1,110351801655685107906,['gender:1']
Community 1,108721466183079531495,"['gender:1', 'place:Queenstown,']"
Community 1,109460286987969520237,[]
Community 1,115053975672650597157,"['gender:2', 'last_name:sonia', 'place:Brampton,', 'place:Montreal,']"
Community 1,113343289732618728322,"['gender:1', 'job_title:dreamer', 'job_title:photographer,', 'last_name:mike', 'place:Chicago']"
Community 1,109524702084450613375,"['gender:1', 'institution:Google', 'job_title:developer', 'job_title:relations', 'place:Boston', 'university:MIT']"
Community 1,107004843925454095805,"['gender:1', 'job_title:and', 'job_title:photographer', 'job_title:technologist', 'last_name:eric', 'place:Austin', 'place:Mountain', 'place:New', 'place:Oakland', 'place:San', 'place:Stanford', 'university:Stanford']"
Community 1,110217867677589593536,"['gender:2', 'job_title:freelance', 'job_title:photographer', 'place:Norwich', 'place:Stockport']"
Community 1,117013460261867390469,[]
Community 1,102814914876684133938,[]
Community 1,115909960452934625712,[]
Community 1,105119518970961257638,"['gender:1', 'last_name:wolfgang', 'place:non-ascii_2040']"
Community 1,113440880897931183734,"['gender:1', 'job_title:photographer', 'last_name:nick']"
Community 1,106952702971234308514,"['gender:2', 'last_name:cynthia']"
Community 1,109892778117736265351,"['gender:1', 'job_title:and', 'job_title:design', 'job_title:freelance', 'job_title:photography', 'last_name:luke']"
Community 1,112960723772418803264,"['gender:1', 'job_title:based', 'job_title:developer', 'job_title:in', 'job_title:san', 'job_title:software', 'job_title:sr.', 'last_name:brandon']"
Community 1,112726038360301567381,"['gender:1', 'job_title:blogger', 'last_name:darren']"
Community 1,101962829696981365403,"['gender:1', 'job_title:/', 'job_title::-)', 'job_title:consultant,', 'job_title:designer,', 'job_title:event', 'job_title:fine', 'job_title:lighting', 'job_title:live', 'job_title:lover', 'job_title:of', 'job_title:photographer,', 'job_title:production', 'job_title:professional', 'job_title:special', 'job_title:things', 'place:allentown,', 'university:Illinois']"
Community 1,116279517579102446739,[]
Community 1,118060542644788469413,"['gender:1', 'job_title:-', 'job_title:developer', 'job_title:java', 'job_title:software', 'place:Milan,', 'place:Taipei,']"
Community 1,108439032486286528947,"['gender:1', 'job_title:photographer.', 'place:Warsaw,']"
Community 1,112647753930092928844,"['gender:2', 'last_name:lindsay']"
Community 1,100771671272095499353,"['gender:1', 'job_title:freelance', 'job_title:photographer', 'job_title:travel', 'last_name:matt', 'place:Buenos', 'place:New', 'place:Sydney']"
Community 1,109959354295627734270,"['gender:1', 'last_name:manny']"
Community 1,112837412700139095342,"['gender:1', 'last_name:gary']"
Community 1,103374497188264364599,[]
Community 1,115834709756311067894,"['gender:1', 'job_title:photographer', 'last_name:john']"
Community 1,114819575639630478819,[]
Community 1,100879115281181648565,"['gender:1', 'job_title:nature', 'job_title:photographer', 'last_name:joe', 'university:Caltech']"
Community 1,118234987237484711962,"['gender:2', 'job_title:,', 'job_title:artist', 'job_title:digital', 'job_title:photographer', 'last_name:laura']"
Community 1,105386242248635638997,"['gender:1', 'job_title:photographer', 'last_name:john']"
Community 1,107713758011103425235,"['gender:1', 'job_title:student']"
Community 1,102715042925211875133,"['gender:2', 'job_title:and', 'job_title:documentary', 'job_title:family', 'job_title:wedding', 'university:Columbia', 'university:non-ascii_2679']"
Community 1,104485759965014141563,"['gender:1', 'job_title:freelance', 'job_title:photographer']"
Community 1,104376123433741873548,"['gender:1', 'institution:Google', 'job_title:and', 'job_title:business', 'job_title:chief', 'job_title:officer', 'job_title:svp']"
Community 1,106912596786226524817,"['gender:2', 'institution:Google', 'institution:Three', 'job_title:engineer', 'job_title:reliability', 'job_title:site', 'last_name:liz', 'place:Oakland,', 'place:Pasadena,', 'place:Santa', 'university:California', 'university:Massachusetts']"
Community 1,114218286823031873800,"['job_title:&', 'job_title:and', 'job_title:apps', 'job_title:as', 'job_title:by', 'job_title:creates', 'job_title:hunter', 'job_title:is', 'job_title:research', 'job_title:run', 'job_title:such', 'job_title:technology', 'job_title:the', 'last_name:todd']"
Community 1,116755662228900061089,"['gender:2', 'institution:Google']"
Community 1,108776869004587763299,['gender:1']
Community 1,102528718122061029071,"['gender:1', 'job_title:engineer', 'job_title:software', 'last_name:ricardo', 'place:San']"
Community 1,101096322838605097368,"['institution:Amazon', 'institution:Google', 'institution:Oracle', 'last_name:karen', 'place:Pittsburgh,', 'place:Redwood', 'place:Seattle,', 'university:Carnegie', 'university:Stuyvesant']"
Community 1,102885931406196510193,"['gender:1', 'job_title:and', 'job_title:engineer', 'job_title:photographer', 'last_name:joerg']"
Community 1,112540993775194208638,"['gender:1', 'job_title:/', 'job_title:developer', 'job_title:free', 'job_title:in', 'job_title:photographer', 'job_title:time', 'job_title:web', 'last_name:roman']"
Community 1,107648744590757302255,"['gender:1', 'job_title:photographer', 'last_name:corey', 'university:University']"
Community 1,105552751194150069971,"['institution:Self-employed', 'job_title:geek', 'job_title:tech', 'last_name:daniel', 'place:Louisville,', 'university:University']"
Community 1,108901599657368504920,"['job_title:and', 'job_title:author', 'job_title:blending', 'job_title:book', 'job_title:both', 'job_title:digital', 'job_title:field', 'job_title:for', 'job_title:gallery', 'job_title:guide', 'job_title:helping', 'job_title:in', 'job_title:instructor', 'job_title:iphone', 'job_title:landscape', 'job_title:landscapes', 'job_title:light', 'job_title:nature', 'job_title:of', 'job_title:own', 'job_title:photographer,', 'job_title:since', 'job_title:specializing', 'job_title:the', 'job_title:their', 'job_title:to', 'job_title:vision.', 'job_title:work', 'job_title:workshop', 'last_name:michael']"
Community 1,100179059265527529771,[]
Community 1,107170797938865105803,"['gender:2', 'institution:', 'job_title:and', 'job_title:landscape', 'job_title:marketing', 'job_title:nature,', 'job_title:photography,', 'job_title:travel', 'last_name:candace', 'place:Seattle,', 'university:John']"
Community 1,117200274133492421259,"['gender:1', 'job_title:photographer', 'place:Utrecht']"
Community 1,108184823388212202257,"['gender:1', 'job_title:and', 'job_title:photo', 'job_title:photoshop', 'place:Dakar', 'place:Paris', 'place:San', 'place:Tokyo']"
Community 1,104975154049785009296,['gender:2']
Community 1,112731084750684256015,"['gender:1', 'job_title:analyst', 'job_title:for', 'job_title:online', 'job_title:senior', 'last_name:stephen']"
Community 1,113102862520765968586,"['gender:2', 'institution:Google', 'job_title:engineer', 'job_title:software', 'last_name:mimi', 'place:Beijing', 'place:Toronto']"
Community 1,109323071486321851462,"['gender:2', 'institution:Google', 'last_name:molly', 'place:', 'place:Georgia', 'place:Michigan', 'place:Utah', 'university:Georgia', 'university:University']"
Community 1,111076127406109584342,"['gender:2', 'job_title:photographer', 'last_name:anna', 'university:Kennesaw']"
Community 1,116166660014087779586,"['gender:2', 'job_title:-', 'job_title:creative', 'job_title:executive', 'job_title:marketing', 'job_title:media', 'job_title:photography', 'job_title:producer', 'job_title:social', 'job_title:strategist', 'last_name:sara', 'university:Berklee', 'university:Full']"
Community 1,115407184179295920691,"['gender:1', 'institution:Be', 'institution:Google', 'job_title:engineer', 'last_name:jason', 'place:New', 'place:Santa', 'university:University']"
Community 1,117386232350873428301,"['gender:1', 'job_title:photographer', 'last_name:terry']"
Community 1,117997508248143467215,"['gender:1', 'job_title:agent', 'last_name:anthony', 'place:Austin,', 'place:Boston', 'place:San']"
Community 1,112737356589974073749,"['job_title:long', 'job_title:photographer', 'last_name:grant', 'place:Cape', 'place:London', 'place:Oxford']"
Community 1,108093775538079548425,[]
Community 1,103399149369474669101,"['gender:1', 'last_name:todd']"
Community 1,106160120121859644663,[]
Community 1,104619747503393735851,"['gender:2', 'institution:Google', 'job_title:engineer', 'job_title:software', 'place:China', 'place:Davis,', 'university:University', 'university:University']"
Community 1,118191909035818071614,[]
Community 1,113751283404152316115,"['gender:2', 'job_title:artist,', 'job_title:photographer']"
Community 1,116059998563577101552,"['gender:1', 'institution:Google', 'job_title:advocate', 'job_title:developer', 'last_name:paul', 'place:Liverpool']"
Community 1,112558842849268568366,"['gender:2', 'job_title:&', 'job_title:freelance', 'job_title:photographer', 'job_title:professional', 'place:New', 'university:Westminster']"
Community 1,116119893029262153595,"['gender:1', 'institution:Self', 'job_title:photographer']"
Community 1,108093196978439295882,"['gender:1', 'job_title:and', 'job_title:documentary', 'job_title:photographer', 'job_title:travel', 'last_name:george', 'place:Trivandrum']"
Community 1,109556244641607065276,"['gender:2', 'job_title:&', 'job_title:for', 'job_title:fun,', 'job_title:not', 'job_title:photo', 'job_title:photographer', 'job_title:portrait', 'job_title:retoucher', 'job_title:work', 'last_name:regina']"
Community 1,105467410031842833476,"['gender:1', 'job_title:&', 'job_title:engine', 'job_title:expert', 'job_title:photographer', 'job_title:search', 'last_name:eugene']"
Community 1,112872927563871212990,['gender:2']
Community 1,113184091727451211493,"['gender:1', 'job_title:documentary', 'job_title:photographer', 'last_name:gary']"
Community 1,106201101304655420135,"['gender:1', 'last_name:eugene']"
Community 1,104845196021283889824,"['gender:1', 'place:non-ascii_2096', 'place:non-ascii_2167', 'place:Rosersberg']"
Community 1,102280187460284438983,"['gender:1', 'job_title:photography', 'last_name:brian']"
Community 1,109022523720071680484,"['gender:1', 'institution:Google', 'place:San', 'place:Tel', 'university:Tel']"
Community 1,114046998698228319586,"['gender:1', 'job_title:amateur', 'job_title:photographer', 'job_title:science', 'job_title:scientist', 'job_title:writer,', 'last_name:jason']"
Community 1,100715328241636136414,"['gender:1', 'job_title:director', 'job_title:of', 'job_title:photography']"
Community 1,118275754648266054105,"['gender:1', 'job_title:photographer,', 'job_title:student', 'place:Den']"
Community 1,100811733418406054662,['gender:1']
Community 1,110917923227885600407,[]
Community 1,105106962406858998302,"['gender:1', 'institution:Google,', 'institution:Sun', 'job_title:engineer', 'job_title:software', 'place:Eagle', 'place:Felton,', 'place:San']"
Community 1,100291485699176411017,[]
Community 1,115740425396974668440,"['gender:1', 'institution:Google', 'job_title:engineer', 'last_name:eric', 'university:UCSD']"
Community 1,104119324947337436102,"['gender:1', 'job_title:explorer', 'last_name:shannon']"
Community 1,108866766699357318662,"['gender:2', 'job_title:+', 'job_title:developer', 'job_title:photographer', 'job_title:web', 'last_name:tara']"
