Community,Node ID,Features
Community 2,106795589882860426532,"['gender:1', 'institution:', 'job_title:&', 'job_title:artist', 'job_title:musikproduzent', 'last_name:heiko', 'place:Hamburg', 'place:Heidelberg']"
Community 2,117368804125471617854,"['gender:1', 'last_name:josh']"
Community 2,112056268930098097280,"['gender:2', 'job_title:marketing', 'job_title:online']"
Community 2,109351399938437494273,['gender:1']
Community 2,102022194037984904264,['last_name:ana']
Community 2,102857139781459175865,"['gender:1', 'job_title:community', 'job_title:manager', 'job_title:von', 'last_name:aaron', 'place:Berlin', 'place:Hamburg', 'place:Kiel', 'place:London', 'place:Madrid', 'place:non-ascii_1901', 'place:New']"
Community 2,105883099804789551412,"['gender:1', 'job_title:-', 'job_title:am', 'job_title:an', 'job_title:der', 'job_title:deutsche', 'job_title:und', 'place:Reutlingen', 'place:Seattle', 'place:Stuttgart']"
Community 2,109307706477006686327,"['gender:1', 'job_title:ceo', 'last_name:klaus', 'place:Berlin']"
Community 2,111940208223237427346,"['gender:1', 'job_title:immobilienmakler', 'last_name:philipp']"
Community 2,106515790546292038004,['gender:2']
Community 2,106509577542823151830,"['gender:1', 'last_name:pierre']"
Community 2,113705426060079260449,"['gender:1', 'last_name:christopher']"
Community 2,118237390531858805193,"['gender:1', 'last_name:bert']"
Community 2,103905058829783851744,"['gender:1', 'last_name:bruno']"
Community 2,100967589668296591654,"['gender:1', 'last_name:gerald', 'place:Wien']"
Community 2,112710501221399450850,"['gender:1', 'institution:Google', 'job_title:engineer', 'job_title:software', 'last_name:owen']"
Community 2,109907447383307087458,"['gender:1', 'job_title:head', 'job_title:of', 'place:Brussels']"
Community 2,115793765515193253189,"['gender:2', 'institution:American', 'institution:The', 'job_title:co-founder', 'place:Minneapolis,', 'place:Washington,', 'university:Georgetown']"
Community 2,104886704932176123534,"['gender:1', 'job_title:non-ascii_713', 'last_name:wolfgang', 'place:Wien']"
Community 2,111175977326085962268,"['gender:1', 'last_name:neal']"
Community 2,105742541594687841448,"['gender:2', 'place:wien']"
Community 2,111285156314431541418,"['gender:2', 'institution:', 'place:Kansas', 'place:St.']"
Community 2,109864682239604168320,"['gender:1', 'last_name:conny']"
Community 2,112722218389320823609,"['gender:1', 'job_title:at', 'job_title:consultant', 'job_title:design', 'job_title:gmbh', 'job_title:master', 'job_title:media', 'job_title:owner', 'job_title:social', 'job_title:|', 'last_name:gerhard']"
Community 2,107209819311147886807,"['gender:1', 'last_name:ed']"
Community 2,116433687519406947717,[]
Community 2,106240456102354545523,"['gender:2', 'job_title:account', 'job_title:pr']"
Community 2,113402608391165594923,"['gender:1', 'job_title:/', 'job_title:computer', 'job_title:dj', 'job_title:guru', 'job_title:manager', 'job_title:producer', 'job_title:programmer', 'job_title:tech', 'last_name:j', 'university:Normandy']"
Community 2,101111725148957537937,"['gender:2', 'institution:Google', 'job_title:experience', 'job_title:google+', 'job_title:on', 'job_title:researcher', 'job_title:user', 'last_name:kimberly', 'place:Cincinnati,', 'place:Los', 'place:Stanford,', 'university:Stanford']"
Community 2,104363167893476170953,"['gender:1', 'job_title:senior']"
Community 2,113151584027783138363,"['gender:1', 'last_name:dirk']"
Community 2,106647721865104829032,"['gender:2', 'job_title:autorin']"
Community 2,107396592893823874509,"['gender:1', 'last_name:scott']"
Community 2,102969131573222898728,"['gender:1', 'last_name:christian', 'place:Berlin']"
Community 2,103739504171332099265,"['gender:1', 'institution:', 'job_title:non-ascii_845', 'last_name:thomas']"
Community 2,113435410489669754500,"['gender:1', 'job_title:artist', 'job_title:international']"
Community 2,102843899458304175167,['gender:1']
Community 2,105206446591327315274,"['gender:1', 'last_name:jim']"
Community 2,104448915695902398895,"['gender:2', 'last_name:mohamed']"
Community 2,102813965087123586613,"['gender:1', 'last_name:sebastian']"
Community 2,105542927004024227632,"['gender:1', 'institution:Unternehmer', 'job_title:-', 'job_title:business', 'job_title:marketing', 'job_title:online', 'last_name:stephan']"
Community 2,108908553033498644375,"['job_title:engineer', 'job_title:software', 'last_name:shawn', 'place:Caracas', 'place:London', 'place:Mumbai', 'place:NYC', 'place:Paris', 'place:Shanghai', 'place:Tel', 'place:Tokyo', 'place:Warsaw']"
Community 2,108833017345750355976,"['gender:2', 'last_name:yvonne']"
Community 2,105971899842084137789,"['gender:1', 'job_title:consultant', 'job_title:it', 'last_name:eric', 'place:Bay']"
Community 2,109057663588146534852,"['gender:1', 'job_title:student', 'university:University']"
Community 2,103524210353078153492,"['gender:1', 'place:non-ascii_1901', 'university:Ludwig']"
Community 2,109627232479210515312,"['gender:1', 'job_title:internet', 'job_title:marketer']"
Community 2,117922315526991281626,"['gender:1', 'job_title:consultant', 'job_title:marketing', 'last_name:carsten']"
Community 2,110159618835102967568,"['gender:1', 'institution:US', 'last_name:craig', 'place:Augusta,', 'place:San']"
Community 2,105018623660112418230,"['gender:2', 'last_name:christiane']"
Community 2,109734221326849566494,"['gender:1', 'job_title:4', 'job_title:a', 'job_title:all', 'job_title:and', 'job_title:by', 'job_title:computer', 'job_title:else', 'job_title:from', 'job_title:help', 'job_title:i', ""job_title:i've"", 'job_title:if', 'job_title:just', 'job_title:me...', 'job_title:not', 'job_title:office', 'job_title:on', 'job_title:or', 'job_title:sit', 'job_title:staff', 'job_title:that', 'job_title:the', 'job_title:they', 'last_name:matthew']"
Community 2,106450116614521192255,"['gender:1', 'institution:Bundeswehr', 'job_title:manager', 'job_title:media', 'job_title:social', 'job_title:und', 'last_name:markus', 'place:Aachen', 'place:non-ascii_1828']"
Community 2,101707266351443161955,"['gender:1', 'job_title:consultant', 'job_title:im']"
Community 2,115583751237339080058,"['gender:1', 'last_name:navid', 'place:Iran']"
Community 2,102299342884585124292,"['gender:1', 'place:mexico']"
Community 2,112251711508735202760,"['gender:2', 'job_title:&', 'job_title:consultant,', 'job_title:e-commerce', 'job_title:entrepreneur,', 'job_title:guide', 'job_title:media', 'job_title:social', 'last_name:anita', 'place:London', 'place:Wien', 'university:non-ascii_2263']"
Community 2,109358419843592904169,['gender:2']
Community 2,103300363750121441954,"['gender:2', 'institution:Google', 'last_name:olga', 'place:Cambridge,', 'place:Palo', 'place:Warsaw,', 'university:Massachusetts']"
Community 2,114859681382458763964,"['gender:1', 'last_name:markus', 'place:Berlin']"
Community 2,102171570226143152161,['gender:1']
Community 2,118286018619987476056,['last_name:nick']
Community 2,113067760031784364231,"['gender:2', 'job_title:a', 'job_title:student', 'last_name:stephanie', 'place:Barrie']"
Community 2,110359037752662097266,"['gender:3', 'job_title:non-ascii_400', 'job_title:und']"
Community 2,115917896566667929358,"['gender:1', 'job_title:master', 'job_title:media', 'last_name:alex', 'place:Salzburg']"
Community 2,103885042485658470702,"['gender:1', 'last_name:franz']"
Community 2,108000307302868291803,"['gender:1', 'job_title:it', 'last_name:non-ascii_1419', 'place:Dresden']"
Community 2,111487545374003509241,[]
Community 2,102472204830503422684,"['gender:1', 'job_title:other', 'job_title:shit']"
Community 2,109571990222111628056,"['gender:1', 'job_title:student', 'last_name:nicholas', 'place:Bethesda,', 'place:Colorado', 'place:Phoenix,', 'place:Washington']"
Community 2,113157996690700522471,"['gender:1', 'job_title:developer', 'last_name:martin']"
Community 2,100697864514049841173,"['gender:1', 'last_name:thomas']"
Community 2,109127005790628085231,"['gender:1', 'last_name:erik']"
Community 2,101607164549546362845,"['gender:1', 'job_title:manager', 'job_title:pr', 'last_name:stefan']"
Community 2,107054744026933176373,"['gender:1', 'institution:Google', 'job_title:advocate', 'job_title:at', 'job_title:developer', 'job_title:for', 'job_title:google', 'job_title:staff', 'place:Budapest', 'place:New', 'place:Oakland,', 'place:San', 'place:San', 'university:UC', 'university:UC']"
Community 2,103432632381362306933,"['gender:1', 'job_title:student', 'last_name:alexander']"
Community 2,113089467945903042011,"['gender:1', 'last_name:martin']"
Community 2,110611165388486561259,"['gender:1', 'last_name:daniel']"
Community 2,112919611225377424373,"['gender:1', 'institution:USAF', 'job_title:photographer', 'last_name:jeremy', 'place:Jacksonville,']"
Community 2,115814151289989447254,"['gender:1', 'job_title:...', 'job_title:auf', 'job_title:aus', 'job_title:consulting', 'job_title:dem', 'job_title:der', 'job_title:non-ascii_400', 'job_title:im', 'job_title:in', 'job_title:projekten', 'job_title:promotion', 'job_title:sowie', 'job_title:und', 'job_title:von', 'job_title:zum', 'last_name:werner']"
Community 2,112716356719620674952,"['gender:1', 'job_title:advertising,', 'job_title:author,', 'last_name:sascha', 'place:Berlin']"
Community 2,103907806627406122152,"['gender:3', 'job_title:ceo', 'job_title:of', 'job_title:the', 'job_title:web', 'place:London']"
Community 2,104379889290835604797,"['job_title:a', 'job_title:have', 'job_title:we', 'last_name:magdalena']"
Community 2,113080097564170130382,"['gender:2', 'job_title:beraterin,', 'job_title:coach,', 'job_title:mentorin,', 'job_title:spirit', 'place:Ankara', 'place:Bonn', 'place:Luzern', 'place:non-ascii_1901', 'place:Wien']"
Community 2,109552827669712443245,"['last_name:jim', 'place:Philadelphia,', 'university:Temple']"
Community 2,111551895671908911144,[]
Community 2,102895466367599808754,"['gender:1', 'job_title:and', 'job_title:engine', 'job_title:marketing', 'job_title:optimization', 'job_title:search', 'last_name:erik', 'place:Oslo,']"
Community 2,106600888586191228714,"['gender:1', 'job_title:and', 'job_title:author', 'job_title:editor']"
Community 2,107298348691874586741,"['gender:1', 'institution:non-ascii_60', 'job_title:coach,', 'job_title:mediator,', 'last_name:georg']"
Community 2,118433886964242604020,"['gender:1', 'job_title:consultant', 'last_name:chris', 'place:Chennai,', 'place:Myrtle']"
Community 2,100418005816333723742,"['gender:1', 'last_name:markus']"
Community 2,106662284560730780137,"['gender:2', 'last_name:kerstin']"
Community 2,110913301259512662713,"['gender:1', 'last_name:torsten']"
Community 2,108794292461789825190,"['gender:2', 'institution:', 'job_title:new', 'job_title:tech', 'job_title:york', 'last_name:jenna']"
Community 2,109412257237874861202,"['gender:1', 'institution:Google', 'job_title:engineer', 'job_title:software', 'last_name:matt', 'place:Kentucky', 'place:Maryland', 'place:North', 'university:University']"
Community 2,109088205526489493056,"['gender:1', 'institution:', 'last_name:wolfgang']"
Community 2,104612445320380847872,"['gender:1', 'job_title:internet', 'job_title:marketer']"
Community 2,117170170174543303852,"['gender:1', 'last_name:bill']"
Community 2,109923941665874520762,"['gender:1', 'institution:Google', 'last_name:evan', 'place:Ann', 'place:San']"
Community 2,113363646068719733361,"['gender:1', 'job_title:engineer', 'job_title:software']"
Community 2,100739054552561408807,"['gender:2', 'last_name:isabelle']"
Community 2,110779535838978296333,"['gender:2', 'job_title:media', 'job_title:social', 'job_title:texterin,']"
Community 2,100193529331792590881,"['gender:1', 'last_name:matthew']"
Community 2,114927911107029701943,[]
Community 2,114445904855679253582,['gender:1']
Community 2,107519026002586025827,"['gender:2', 'institution:Citizen', 'job_title:&', 'job_title:author,', 'job_title:ceo', 'job_title:public', 'job_title:speaker', 'last_name:tara', 'place:Calgary,', 'place:Montreal,', 'place:San', 'place:Toronto,']"
Community 2,114461797505747609507,"['gender:1', 'last_name:benjamin']"
Community 2,106355679916607833429,"['gender:2', 'job_title:beraterin,', 'job_title:coach,', 'job_title:entrepreneur,', 'job_title:mentorin,', 'university:']"
Community 2,115955642723036048122,"['gender:1', 'job_title:non-ascii_400', 'job_title:meister', 'job_title:und', 'last_name:andreas']"
Community 2,110718300174418891364,['gender:1']
Community 2,109777274122671124391,"['gender:1', 'job_title:-', 'job_title:commercial', 'job_title:estate', 'job_title:real', 'place:China', 'place:India', 'place:Los', 'place:Palm', 'place:San', 'place:Santa']"
Community 2,101434687101341295731,"['gender:1', 'last_name:michael']"
Community 2,114400352290245231468,"['gender:3', 'last_name:dan']"
Community 2,116563031682503875783,"['gender:1', 'last_name:immobilien']"
Community 2,110106586947414476573,"['gender:1', 'job_title:developer,', 'job_title:ict', 'job_title:programmer', 'job_title:web', 'last_name:robert']"
Community 2,112326867483489579883,"['gender:2', 'job_title:agent', 'last_name:valeria', 'place:New', 'university:University']"
Community 2,103959261694002662508,"['gender:2', 'institution:Keane', 'job_title:consultant', 'job_title:principal']"
Community 2,105527484036095362181,"['gender:2', 'last_name:karin', 'place:Vienna,']"
Community 2,111570725433609868637,['last_name:martina']
Community 2,112591441656799055392,"['gender:1', 'job_title:media', 'job_title:sozial', 'last_name:hans', 'place:Karlsruhe']"
Community 2,111576551480169236947,"['gender:2', 'job_title:&', 'job_title:consulting', 'job_title:media', 'job_title:social', 'job_title:und', 'place:Berlin', 'place:Heidelberg']"
Community 2,114560862038620059915,"['gender:1', 'job_title:,', 'job_title:bin', 'job_title:club', 'job_title:ich', 'job_title:im', 'job_title:marketing', 'job_title:super', 'job_title:zum', 'last_name:non-ascii_1232', 'place:non-ascii_1742', 'place:Marburg']"
Community 2,113183748074531652030,"['gender:2', 'job_title:author', 'place:Houston,', 'place:London,', 'place:Miami,', 'place:New', 'place:Washington,']"
Community 2,107663039365562500480,"['gender:1', 'job_title:analyst', 'job_title:it', 'job_title:jr.', 'last_name:aaron']"
Community 2,110206154690364699358,"['gender:1', 'job_title:director', 'job_title:managing', 'last_name:markus']"
Community 2,108064772960675046351,"['gender:1', 'last_name:kris', 'place:Rome,']"
Community 2,116848436511235870425,['gender:2']
Community 2,108338976208109535573,"['gender:1', 'job_title:geek', 'last_name:dan', 'place:Memphis,', 'university:University']"
Community 2,115698818371847312952,"['gender:1', 'job_title:bin', 'job_title:ich', 'job_title:im', 'job_title:rentner', 'last_name:dieter']"
Community 2,107032736072425709456,"['gender:1', 'job_title:die', 'last_name:martin']"
Community 2,102408750978338972864,"['gender:1', 'institution:', 'job_title:developer', 'job_title:engineer,', 'job_title:programmer,', 'job_title:sound', 'job_title:web', 'last_name:peter', 'place:non-ascii_1828']"
Community 2,101408728359025442160,"['gender:1', 'last_name:yasser']"
Community 2,112398579708861027763,['last_name:stephen']
Community 2,114387803111205807383,"['gender:2', 'last_name:anke', 'place:Erfurt']"
Community 2,109027262653216688425,['gender:1']
Community 2,104220478303577070626,['gender:2']
Community 2,111248179062465351027,"['gender:1', 'last_name:pascal', 'place:Tokio']"
Community 2,114410574109164784081,[]
Community 2,104235640973082145823,"['gender:1', 'last_name:mark']"
Community 2,108751350414150442724,"['gender:1', 'institution:non-ascii_59']"
Community 2,106348406230887500609,"['gender:1', 'job_title:and', 'job_title:marketing', 'job_title:media', 'job_title:online', 'job_title:social', 'last_name:reto']"
Community 2,105687186936182181404,['last_name:claudia']
Community 2,100446983091551965684,"['gender:1', 'institution:non-ascii_60', 'job_title:non-ascii_400']"
Community 2,107115510068587365399,"['gender:2', 'last_name:sonja', 'place:Berlin', 'place:Los', 'place:Rom', 'place:Tokyo', 'place:Wien', 'place:non-ascii_2130']"
Community 2,116041757133540691878,"['gender:2', 'job_title:writer', 'place:Cannes', 'place:Graz', 'place:Klagenfurt', 'place:London']"
Community 2,109205009379825510745,"['gender:1', 'place:Berlin']"
Community 2,116931379084245069738,"['gender:1', 'job_title:business', 'job_title:developer,', 'place:Los', 'place:Scottsdale,']"
Community 2,101086330716769604092,[]
Community 2,109075091534018517454,"['gender:1', 'job_title:computer', 'job_title:programmer', 'last_name:corey']"
Community 2,103872121146496105080,"['gender:1', 'job_title:student']"
Community 2,118299777136505117634,"['gender:1', 'institution:Google', 'job_title:manager', 'job_title:technical', 'last_name:julian', 'place:Auckland,', 'place:Barcelona']"
Community 2,102034052532213921839,"['gender:1', 'institution:Citizen', 'institution:Google', 'job_title:advocate,', 'job_title:designer', 'job_title:developer', 'last_name:chris', 'place:Pittsburgh', 'university:Carnegie']"
Community 2,100010333593843286118,"['gender:1', 'last_name:darrell', 'place:Springfield,']"
Community 2,116543135982869287513,"['gender:2', 'job_title:der', 'job_title:nach', 'job_title:suche']"
Community 2,104922728021995156054,"['gender:2', 'last_name:helena', 'place:Dubai,', 'place:Hamburg']"
Community 2,116563593498265548861,[]
Community 2,107117483540235115863,"['gender:1', 'institution:Google', 'institution:Microsoft', 'job_title:engineering', 'job_title:president,', 'job_title:senior', 'job_title:vice']"
Community 2,108719090649071657338,"['gender:1', 'last_name:james', 'place:Caracas,', 'place:West']"
Community 2,101849747879612982297,"['gender:3', 'job_title:&', 'job_title:ceo', 'job_title:founder', 'job_title:of', 'place:San', 'place:Scotland']"
Community 2,111377961361556293547,"['gender:1', 'last_name:walter']"
Community 2,109609209509370425357,"['gender:1', 'job_title:gf', 'last_name:markus', 'place:Linz']"
Community 2,118080670290451100741,"['gender:1', 'job_title:a', 'job_title:full-time', ""job_title:i'm"", 'job_title:student.', 'university:Florida', 'university:Miami', 'university:University']"
Community 2,100533671478854484735,"['gender:1', 'job_title:dienstleister', 'job_title:im', 'job_title:internet', 'job_title:und', 'last_name:markus']"
Community 2,102587376396978665016,"['gender:1', 'job_title:and', 'job_title:i', 'job_title:phone', 'job_title:pictures', 'job_title:take', 'last_name:jamie', 'place:Louisville', 'place:Sydney', 'place:Union']"
Community 2,103740006964968940693,[]
Community 2,104722714674901289820,"['gender:1', 'last_name:mark']"
Community 2,100559339666449916514,['gender:1']
Community 2,112063946124358686266,"['gender:1', 'job_title::)', 'job_title:being', 'job_title:enjoying', 'job_title:retired', 'last_name:tom']"
Community 2,118225555867437260335,[]
Community 2,107280651787223636076,"['gender:1', 'job_title:immobilienmakler', 'last_name:werner']"
Community 2,100147124150910822470,"['gender:1', 'last_name:daniel']"
Community 2,107460195450613046423,"['gender:1', 'last_name:walter', 'place:Berlin', 'place:Cologne', 'place:Eindhoven', 'place:Munich']"
Community 2,111745389902203715944,"['gender:2', 'last_name:angela', 'place:non-ascii_1713', 'place:Krefeld', 'university:non-ascii_2193']"
Community 2,113424222789153728067,"['gender:1', 'institution:Google', 'job_title:engineer', 'job_title:in', 'job_title:software', 'job_title:test', 'last_name:stephen', 'place:Boston', 'place:Hong', 'university:Massachusetts']"
Community 2,103849575657028854775,"['gender:1', 'last_name:klaus']"
Community 2,100227644358572354911,"['gender:1', 'job_title:photographer', 'job_title:wedding', 'last_name:ryan']"
Community 2,109641532592206673742,[]
Community 2,105551735486910425405,"['gender:1', 'last_name:matthias', 'place:Berlin']"
Community 2,103100496883422151101,"['gender:2', 'institution:Google', 'job_title:at', 'job_title:digital', 'job_title:google', 'job_title:storyteller', 'last_name:caroline', 'place:New', 'place:Princeton,', 'place:San', 'university:Princeton']"
Community 2,103887446809228348543,"['gender:1', 'last_name:robert']"
Community 2,112813392779333189130,['gender:1']
Community 2,106665185918564754695,"['gender:2', 'institution:Google', 'job_title:entrepreneur', 'place:Austin', 'university:University']"
Community 2,117321701192578043657,['last_name:non-ascii_938']
Community 2,109218824802050832843,['gender:2']
Community 2,102381574420994260863,"['gender:1', 'place:Mannheim']"
Community 2,110255737428907780217,"['gender:1', 'last_name:marcus']"
Community 2,115262379772819103897,[]
Community 2,116390186100317590275,"['gender:1', 'job_title:journalist', 'last_name:christian']"
Community 2,103913667133017833275,"['gender:1', 'last_name:tom']"
Community 2,112489133250282675385,"['gender:1', 'job_title:/', 'job_title:engineering', 'job_title:expert', 'job_title:for', 'job_title:manager', 'job_title:product', 'job_title:technical', 'last_name:markus', 'place:Athens', 'place:Vienna']"
Community 2,112978052889817471138,"['gender:1', 'institution:Stuttgart', 'place:Stuttgart']"
Community 2,103098258279587338569,['gender:1']
Community 2,118170059441102440825,"['gender:1', 'institution:Google', 'job_title:engineer', 'job_title:software', 'university:University']"
Community 2,108850833548130930430,"['gender:1', 'last_name:ricardo']"
Community 2,109013954104459513823,"['gender:1', 'last_name:ben']"
Community 2,106229554370646431520,"['gender:1', 'job_title:berater']"
Community 2,100300281975626912157,"['gender:1', 'job_title:actor,', 'job_title:producer,']"
Community 2,110286587261352351537,"['gender:2', 'institution:Self', 'job_title:actress,', 'job_title:gamer', 'job_title:video', 'job_title:web', 'job_title:writer,', 'place:Austin,', 'place:Biloxi,', 'place:Huntsville,', 'university:University']"
Community 2,115685367613936085594,['last_name:mark']
Community 2,105348766467450985814,"['gender:1', 'institution:', 'last_name:andreas']"
Community 2,118338734952846033026,['gender:2']
Community 2,117534933400838315436,[]
Community 2,109895887909967698705,"['gender:2', 'institution:Google', 'job_title:community', 'job_title:for', 'job_title:google+', 'job_title:manager', 'last_name:natalie']"
Community 2,111717725634014233301,"['gender:2', 'job_title:-', 'job_title:and', 'job_title:editor,', 'job_title:freelance', 'job_title:texterin,', 'job_title:translator', 'place:Bremen', 'place:Hamburg']"
Community 2,105375143282323232261,['gender:1']
Community 2,100685930795708219583,"['gender:1', 'job_title:-', 'job_title:berater,', 'job_title:coach,', 'job_title:trainer,', 'last_name:norman', 'place:Berlin', 'place:Dresden', 'place:non-ascii_1757']"
Community 2,108152252385291870699,"['gender:2', 'job_title:to', 'job_title:you']"
Community 2,106501936839371135482,"['gender:1', 'institution:Google', 'job_title:manager', 'job_title:product', 'last_name:joe', 'place:Montreal,', 'place:New', 'place:San', 'place:Toronto,']"
Community 2,104880317991537968631,"['gender:2', 'job_title:a', 'job_title:am', 'job_title:and', 'job_title:i', 'job_title:student', 'last_name:chelsea', 'place:Olympia,']"
Community 2,107553064993463019756,"['gender:2', 'job_title:-', 'job_title:a', 'job_title:be', 'job_title:employed', 'job_title:is', 'job_title:make', 'job_title:self', 'job_title:that', 'job_title:to', 'job_title:what', 'job_title:wonderful', 'last_name:regina']"
Community 2,105931402039205614444,['job_title:of']
Community 2,102311875004581334954,"['gender:1', 'institution:Google', 'job_title:manager', 'job_title:product', 'place:Boulder,', 'place:North']"
Community 2,116975961928888802060,"['gender:1', 'institution:Bundeswehr', 'job_title:freischaffender', 'job_title:non-ascii_494', 'last_name:alexander', 'place:Kempten', 'place:non-ascii_1901', 'university:Ludwig']"
Community 2,112986637077267277884,"['gender:1', 'last_name:lukas']"
Community 2,115655034901162574758,"['gender:2', 'job_title:estate', 'job_title:new', 'job_title:real', 'job_title:york', 'last_name:stephanie', 'place:Chicago,', 'place:Kansas', 'place:Kansas', 'place:Lawrence,', 'place:London,', 'place:New', 'university:University']"
Community 2,112644625475740684371,['gender:2']
Community 2,102067543493040299828,['gender:2']
Community 2,116525969499682780878,"['gender:1', 'last_name:chris']"
Community 2,113046900515244794816,['last_name:georg']
Community 2,102014759054439829203,"['gender:2', 'job_title:management', 'job_title:marketing', 'job_title:store', 'last_name:conny']"
Community 2,110931835394607615081,"['gender:1', 'last_name:matt']"
Community 2,104829282855000469740,"['gender:1', 'job_title:der', 'job_title:in', 'place:Bonn', 'place:Bozen', 'place:non-ascii_1713', 'place:Essen']"
Community 2,105496065140915063217,"['gender:1', 'job_title:affairs', 'job_title:broadcast', 'job_title:global', 'job_title:news', 'university:New']"
Community 2,115750766459754995393,['gender:3']
Community 2,100834378485895409468,"['gender:2', 'institution:Mashable', 'job_title:reporter', 'last_name:jennifer', 'place:Los', 'place:San', 'university:UCLA']"
Community 2,117840649766034848455,"['gender:1', 'institution:Google', 'job_title:software', 'job_title:wizard', 'last_name:andy', 'place:Berkeley,', 'place:Philadelphia,', 'place:Providence,', 'university:University']"
Community 2,100007172880123575746,"['gender:1', 'job_title:/']"
Community 2,100609407585390919253,"['gender:1', 'last_name:kurt']"
Community 2,102329920007942765854,"['gender:1', 'last_name:volker', 'place:Mainz']"
Community 2,109263902510177896559,"['gender:2', 'job_title:in', 'last_name:rosita', 'place:Bonn']"
Community 2,116220525110856958463,"['gender:1', 'job_title:amateur', 'job_title:guru', 'job_title:of', 'job_title:scientist,', 'job_title:webmaster', 'last_name:kenneth', 'place:Amherst,', 'university:Hampshire']"
Community 2,111107245787231679046,"['gender:1', 'job_title:founder', 'job_title:of', 'last_name:roland', 'place:Innsbruck', 'place:Salzburg', 'place:Wien']"
Community 2,102533732658641069172,"['gender:2', 'job_title:fix', 'job_title:i', 'job_title:people', 'job_title:things', 'last_name:linda']"
Community 2,113947270736352291304,"['gender:2', 'job_title:learn,', 'job_title:more', 'job_title:some', 'job_title:teach', 'last_name:lena']"
Community 2,104343703635163476058,"['gender:1', 'job_title:and', 'job_title:back', 'job_title:have', 'job_title:it', 'job_title:turning', 'job_title:you', 'last_name:chad']"
Community 2,106844433117753719657,"['gender:1', 'job_title:&', 'job_title:coach', 'job_title:trainer,', 'university:Schule']"
Community 2,117062063322151031354,"['gender:1', 'job_title:addiction', 'job_title:director', 'last_name:robert', 'place:Adelaide']"
Community 2,102707985825149853308,"['gender:1', 'last_name:will']"
Community 2,101050326530183079061,"['gender:1', 'job_title:engineer', 'job_title:radio', 'job_title:tech', 'last_name:nicholas']"
Community 2,103236837582670541953,['gender:1']
Community 2,115244362630293643244,[]
Community 2,116222833568410151476,"['gender:1', 'institution:Amazon.com', 'institution:Bank', 'institution:Google', 'job_title:engineer', 'job_title:google', 'last_name:trey', 'place:Chapel', 'place:Seattle,']"
Community 2,103837479966691383853,"['gender:1', 'job_title:/', 'job_title:@', 'job_title:an', 'job_title:auf', 'job_title:der', 'job_title:for', 'job_title:hausmeister', 'job_title:job', 'job_title:nach', 'job_title:on', 'job_title:search', 'job_title:suche', 'job_title:the', 'job_title:non-ascii_905']"
Community 2,115946343623889221385,"['gender:1', 'place:Braunschweig', 'place:Reinbek']"
Community 2,106717946845088683921,"['gender:1', 'institution:Google', 'institution:Microsoft', 'job_title:and', 'job_title:chrome', 'job_title:director', 'job_title:engineering', 'job_title:g+', 'job_title:hangouts', 'job_title:helping', 'place:Bellevue,', 'place:Cambridge,', 'place:Columbia,', 'place:Lexington,', 'place:Palo', 'place:Penang,', 'place:Redmond,']"
Community 2,114699741575398431062,"['gender:1', 'job_title:&', 'last_name:jan', 'place:Berlin,', 'place:Frankfurt,']"
Community 2,115876664205921022118,"['gender:1', 'last_name:mike']"
Community 2,108710568417630253203,"['gender:3', 'job_title:arbeit', 'job_title:im']"
Community 2,113288658795802327758,"['gender:2', 'last_name:annette']"
Community 2,110762972563608151396,['gender:1']
Community 2,104256784603011698546,"['gender:1', 'last_name:alexander']"
Community 2,106533248943352121512,"['gender:1', 'institution:Google', 'job_title:community', 'job_title:manager', 'last_name:paul', 'place:Davis,', 'place:Los', 'place:Mountain', 'place:Palo', 'place:San', 'place:San', 'place:Sunnyvale,', 'university:University']"
Community 2,115516333681138986628,"['job_title:google+', 'job_title:the', 'job_title:to', 'job_title:user', 'last_name:ryan', 'place:Atlanta,', 'place:Chicago,']"
Community 2,115176520690982612484,['gender:1']
Community 2,110749379267845817082,"['gender:2', 'institution:Google', 'job_title:google', 'last_name:victoria', 'place:Canada', 'place:Sanfrancisco']"
Community 2,101830803664076212577,"['gender:1', 'job_title:/', 'last_name:henry']"
Community 2,110406934272187034609,"['gender:2', 'job_title:a', 'job_title:am', 'job_title:i', 'job_title:writer.', 'last_name:teresa']"
Community 2,100905300569153654258,"['gender:2', 'last_name:penny']"
Community 2,102976465024742837897,"['gender:2', 'job_title:filmmaker,', 'job_title:media', 'job_title:producer,', 'last_name:kim', 'place:Ashland,', 'place:Austin,', 'place:New', 'place:San']"
Community 2,114122960748905067938,"['gender:1', 'job_title:consultant', 'last_name:dan', 'place:Arlington,', 'place:New']"
Community 2,104683587911483636596,"['gender:2', 'job_title:web,', 'last_name:claudia', 'place:non-ascii_1901']"
Community 2,114623715694652211168,['last_name:wesley']
Community 2,114025304953759768230,['gender:2']
Community 2,110260043240685719403,"['gender:1', 'institution:Google', 'job_title:google', 'job_title:lead', 'job_title:photos', 'last_name:matt', 'university:Stanford']"
Community 2,106956977736353271405,"['gender:2', 'job_title:are', 'job_title:looking', 'job_title:not', 'job_title:the', 'job_title:you', 'last_name:shawna']"
Community 2,112859244767729828637,['last_name:william']
Community 2,115182601594934760469,"['gender:1', 'institution:Google', 'job_title:developer', 'job_title:web', 'last_name:matthew', 'place:Baton', 'place:Hanover,', 'place:Tustin,', 'university:Dartmouth', 'university:Stanford']"
